"","EXPID","REFID","RYEAR","RTYPE","RJRNL","RAUTHOR","RTITLE","RPUBLISHER","RPUBDATE","RLANGUAGE","RCITATION","RYAK94","RNOTES"
"7843","PUMO03101","01","2003",5,NA,NA,"http://www.k2news.com/2003/p03dan.htm",NA,NA,NA,NA,NA,NA
"7844","LANG04301","01","2004",5,NA,NA,"http://www.himalaya-saxonia.de/1start.htm",NA,NA,"German",NA,NA,NA
"7845","HIML03307","01","2003",5,NA,NA,"http://www.himalaya-saxonia.de/1start.htm",NA,NA,"German",NA,NA,NA
"7846","MANA03101","01","2003",5,NA,NA,"http://www.k2news.com/2003/m03ppdisindex.htm",NA,NA,NA,NA,NA,NA
"7847","ANN103301","01","2003",5,NA,NA,"http://www.k2news.com/03/annapurna2003ab.htm",NA,NA,NA,NA,NA,NA
"7848","HIML03306","01","2003",5,NA,NA,"http://wig.be/index.php?option=com_content&task=view&id=22&Itemid=59",NA,NA,"Belgian",NA,NA,NA
"7849","CHOY02102","01","2002",5,NA,NA,"http://www.taom.ru/alpine/chooyu2002/eng_summ.html",NA,NA,NA,NA,NA,NA
"7850","CHOY02114","02","2002",5,NA,NA,"http://www.k2news.com/e02morodis5.htm",NA,NA,NA,NA,NA,NA
"7851","DHA102101","01","2002",5,NA,NA,"http://www.k2news.com/dh2002linkindex.htm",NA,NA,NA,NA,NA,NA
"7852","EVER02119","01","2002",5,NA,NA,"http://www.k2news.com/e02apdis1.htm",NA,NA,NA,NA,NA,NA
"7853","EVER02127","01","2002",5,NA,NA,"http://www.k2news.com/e2002ski.htm",NA,NA,NA,NA,NA,NA
"7854","EVER02128","01","2002",5,NA,NA,"http://www.k2news.com/george2002.htm",NA,NA,NA,NA,NA,NA
"7855","EVER02129","04","2002",5,NA,NA,"http://www.k2news.com/img02dis1.htm",NA,NA,NA,NA,NA,NA
"7856","EVER02130","03","2002",5,NA,NA,"http://www.alanarnette.com",NA,NA,NA,NA,NA,NA
"7857","EVER03111","02","2003",5,NA,NA,"http://www.alanarnette.com",NA,NA,NA,NA,NA,NA
"7858","EVER08133","01","2008",5,NA,NA,"http://www.alanarnette.com",NA,NA,NA,NA,NA,NA
"7859","AMAD00322","01","2000",5,NA,NA,"http://www.alanarnette.com",NA,NA,NA,NA,NA,NA
"7860","CHOY98314","02","1998",5,NA,NA,"http://www.alanarnette.com",NA,NA,NA,NA,NA,NA
"7861","EVER02136","01","2002",5,NA,NA,"http://www.mountainmadness.com/newsroom/everest_02.cfm",NA,NA,NA,NA,NA,NA
"7862","EVER02139","01","2002",5,NA,NA,"http://www.k2news.com/e2002hg.htm",NA,NA,NA,NA,NA,NA
"7863","EVER02140","01","2002",5,NA,NA,"http://climb.mountainzone.com/everest/2002/html/0619_wrap.html",NA,NA,NA,NA,NA,NA
"7864","EVER02142","01","2002",5,NA,NA,"http://climb.mountainzone.com/2002/story/hahn/html/hahn_071102.html",NA,NA,NA,NA,NA,NA
"7865","EVER02144","01","2002",5,NA,NA,"http://www.k2news.com/e2002willie.htm",NA,NA,NA,NA,NA,NA
"7866","KANG02103","02","2002",5,NA,NA,"http://www.everestnews.com/kang2002.htm",NA,NA,NA,NA,NA,NA
"7867","MAKA02102","03","2002",5,NA,NA,"http://www.k2news.com/makaludisindex.htm",NA,NA,NA,NA,NA,NA
"7868","MANA02108","02","2002",5,NA,NA,"http://www.k2news.com/manasluralf2002.htm",NA,NA,NA,NA,NA,NA
"7869","AMAD02302","01","2002",5,NA,NA,"http://at.epbv.eu/news/04_ama_dablam.php",NA,NA,"German",NA,NA,NA
"7870","AMAD02321","01","2002",5,NA,NA,"http://www.summitclimb.com/new/default.asp?linktype=r&mtype=smenu&vid=18&nid=38",NA,NA,NA,NA,NA,NA
"7871","ANN102301","03","2002",5,NA,NA,"http://www.k2news.com/annaaut02intro.htm",NA,NA,NA,NA,NA,NA
"7872","CHOY01110","01","2001",5,NA,NA,"http://www.project-himalaya.com/news-01-cho-oyu.html",NA,NA,NA,NA,NA,NA
"7873","CHOY01115","02","2001",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=7",NA,NA,NA,NA,NA,NA
"7874","CHOY00104","02","2000",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=7",NA,NA,NA,NA,NA,NA
"7875","EVER00101","02","2000",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=1",NA,NA,NA,NA,NA,NA
"7876","EVER04149","01","2004",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=15",NA,NA,NA,NA,NA,NA
"7877","CHOY04331","03","2004",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=16",NA,NA,NA,NA,NA,NA
"7878","CHOY05123","01","2005",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=20",NA,NA,NA,NA,NA,NA
"7879","EVER05185","02","2005",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=19",NA,NA,NA,NA,NA,NA
"7880","EVER06109","01","2006",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=21",NA,NA,NA,NA,NA,NA
"7881","EVER05130","03","2005",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=18",NA,NA,NA,NA,NA,NA
"7882","EVER07178","01","2007",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=24",NA,NA,NA,NA,NA,NA
"7883","CHOY07337","02","2007",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=25",NA,NA,NA,NA,NA,NA
"7884","EVER08112","03","2008",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=27",NA,NA,NA,NA,NA,NA
"7885","AMAD08330","02","2008",5,NA,NA,"http://www.jagged-globe.co.uk/news/despatches_list.html?id=29",NA,NA,NA,NA,NA,NA
"7886","EVER01105","01","2001",5,NA,NA,"http://www.k2news.com/es203.htm",NA,NA,NA,NA,NA,NA
"7887","EVER01105","02","2001",5,NA,NA,"http://www.k2news.com/me11.htm",NA,NA,NA,NA,NA,NA
"7888","EVER01106","03","2001",5,NA,NA,"http://www.k2news.com/clw.htm",NA,NA,NA,NA,NA,NA
"7889","EVER01106","04","2001",5,NA,NA,"http://www.himalaya.cl",NA,NA,"Spanish",NA,NA,NA
"7890","EVER01108","01","2001",5,NA,NA,"http://www.k2news.com/ae.htm",NA,NA,NA,NA,NA,NA
"7891","EVER01110","01","2001",5,NA,NA,"http://www.k2news.com/everest2001.htm",NA,NA,NA,NA,NA,NA
"7892","EVER01110","02","2001",5,NA,NA,"http://www.k2news.com/ar2.htm",NA,NA,NA,NA,NA,NA
"7893","EVER01113","01","2001",5,NA,NA,"http://www.abenteuer-eishoelle.de",NA,NA,"German",NA,NA,NA
"7894","EVER01113","02","2001",5,NA,NA,"http://www.abenteuer-eishoelle.de/2_1_6_mt_everest/tagebuch/content.htm",NA,NA,NA,NA,NA,NA
"7895","EVER01116","03","2001",5,NA,NA,"http://www.k2news.com/sax.htm",NA,NA,NA,NA,NA,NA
"7896","EVER01116","04","2001",5,NA,NA,"http://www.himalaya-saxonia.de",NA,NA,NA,NA,NA,NA
"7897","LANG04301","02","2004",5,NA,NA,"http://www.himalaya-saxonia.de/langtang2004/index.htm",NA,NA,"German",NA,NA,NA
"7898","DHA103107","02","2003",5,NA,NA,"http://www.himalaya-saxonia.de/dhaulagiri/default.htm",NA,NA,"German",NA,NA,NA
"7899","TASH03101","02","2003",5,NA,NA,"http://www.himalaya-saxonia.de/dhaulagiri/default.htm",NA,NA,"German",NA,NA,NA
"7900","HIML03307","02","2003",5,NA,NA,"http://www.himalaya-saxonia.de/himlung2003/index.htm",NA,NA,"German",NA,NA,NA
"7901","EVER01119","03","2001",5,NA,NA,"http://www.k2news.com/spanup.htm",NA,NA,NA,NA,NA,NA
"7902","EVER01122","04","2001",5,NA,NA,"http://www.k2news.com/ts.htm",NA,NA,NA,NA,NA,NA
"7903","EVER01123","03","2001",5,NA,NA,"http://www.k2news.com/c1.htm",NA,NA,NA,NA,NA,NA
"7904","EVER01124","01","2001",5,NA,NA,"http://www.adventure-video.com/everest",NA,NA,NA,NA,NA,NA
"7905","EVER01128","05","2001",1,NA,"Hemmleb, Jochen & Simonson, Eric","Detectives on Everest","Mountaineers, Seattle","2002",NA,NA,NA,NA
"7906","EVER01128","06","2001",1,NA,"Hemmleb, Jochen","Everest, Gottinmutter der Erde","AS Verlag, Zurich","2002","German",NA,NA,NA
"7907","EVER01134","02","2001",5,NA,NA,"http://www.k2news.com/af.htm",NA,NA,NA,NA,NA,NA
"7908","EVER01135","03","2001",5,NA,NA,"http://www.mandalatrek.com.np/English/expedition.html",NA,NA,NA,NA,NA,NA
"7909","EVER01136","03","2001",5,NA,NA,"http://www.k2news.com/alf.htm",NA,NA,NA,NA,NA,NA
"7910","EVER01137","01","2001",5,NA,NA,"http://www.k2news.com/span2001.htm",NA,NA,NA,NA,NA,NA
"7911","EVER01138","01","2001",5,NA,NA,"http://www.k2news.com/coop8.htm",NA,NA,NA,NA,NA,NA
"7912","EVER01144","01","2001",5,NA,NA,"http://www.everest.org.sg/everest.html",NA,NA,NA,NA,NA,NA
"7913","EVER01145","02","2001",5,NA,NA,"http://www.k2news.com/ve.htm",NA,NA,NA,NA,NA,NA
"7914","EVER01146","01","2001",5,NA,NA,"http://www.k2news.com/kn.htm",NA,NA,NA,NA,NA,NA
"7915","EVER01147","02","2001",5,NA,NA,"http://www.k2news.com/graham.htm",NA,NA,NA,NA,NA,NA
"7916","EVER01148","02","2001",5,NA,NA,"http://old.risk.ru/eng/mount/himalaya/2001/listspring2001/tomsk/news/index.html",NA,NA,NA,NA,NA,NA
"7917","EVER01150","05","2001",5,NA,NA,"http://www.k2news.com/gerge1e.htm",NA,NA,NA,NA,NA,NA
"7918","KANG01101","02","2001",5,NA,NA,"http://www.k2news.com/kang2001.htm",NA,NA,NA,NA,NA,NA
"7919","LHOT01101","03","2001",5,NA,NA,"http://www.k2news.com/lhgp1.htm",NA,NA,NA,NA,NA,NA
"7920","MAKA01101","01","2001",5,NA,NA,"http://www.bergsteigen.at/de/bericht.aspx?ID=99",NA,NA,"German",NA,NA,NA
"7921","MAKA01107","02","2001",5,NA,NA,"http://www.k2news.com/imak.htm",NA,NA,NA,NA,NA,NA
"7922","MANA01103","03","2001",5,NA,NA,"http://www.terzyul.info/8000_manaslu_e.htm",NA,NA,NA,NA,NA,NA
"7923","AMAD01304","01","2001",5,NA,NA,"http://www.bergbote.de/Expe.2001.AmaDablam_bericht.htm",NA,NA,"German",NA,NA,NA
"7924","AMAD01313","01","2001",5,NA,NA,"http://www.stei.li/portraits/steisteurer/steiportrait.htm",NA,NA,"German",NA,NA,NA
"7925","EVER08305","01","2008",5,NA,NA,"http://www.fabioiacchini.com",NA,NA,NA,NA,NA,NA
"7926","CHOY01318","01","2001",5,NA,NA,"http://www.cosleyhouston.com/recent/01-10-cho-oyu/cho-oyu-start.htm",NA,NA,NA,NA,NA,NA
"7927","CHOY01318","02","2001",5,NA,NA,"http://www.cosleyhouston.com/recent/01-10-cho-oyu/cho-oyuA.htm",NA,NA,NA,NA,NA,NA
"7928","CHOY01327","01","2001",5,NA,NA,"http://www.k2news.com/shcho2001l.htm",NA,NA,NA,NA,NA,NA
"7929","CHOY01332","01","2001",5,NA,NA,"http://www.project-himalaya.com/news-01-cho-oyu-fall.html",NA,NA,NA,NA,NA,NA
"7930","CHOY01334","01","2001",5,NA,NA,"http://www.k2news.com/aacho.htm",NA,NA,NA,NA,NA,NA
"7931","EVER01302","03","2001",5,NA,NA,"http://www.k2news.com/h38.htm",NA,NA,NA,NA,NA,NA
"7932","GAN101301","05","2001",5,NA,NA,"http://www.jac.or.jp/english/jan/vol2/Yangra.pdf",NA,NA,NA,NA,NA,NA
"7933","PUMO01302","03","2001",5,NA,NA,"http://desnivel.com/deportes/expediciones/object.php?o=2464",NA,NA,"Spanish",NA,NA,NA
"7934","TENG01301","02","2001",5,NA,NA,"http://www.project-himalaya.com/news-01-wanda-kanch.html",NA,NA,NA,NA,NA,NA
"7935","EVER03202","01","2003",5,NA,NA,"http://www.rallyprincess.com/everest2003_en.html",NA,NA,NA,NA,NA,NA
"7936","EVER03202","02","2003",5,NA,NA,"http://www.rallyprincess.com/everest2003_diary_eng.htm",NA,NA,NA,NA,NA,NA
"7937","BARU04306","01","2004",5,NA,NA,"http://www.dutch-tilicho-peak-expedition-2002.nl/baruntse",NA,NA,NA,NA,NA,NA
"7938","CHOY04115","01","2004",5,NA,NA,"http://www.bergsteiger-channel.de/Article106.htm",NA,NA,NA,NA,NA,NA
"7939","DHA104101","01","2004",5,NA,NA,"http://www.alborde.com.ar/monta/monta128.htm",NA,NA,"Spanish",NA,NA,NA
"7940","KABS04101","03","2004",5,NA,NA,"http://www.everestnews2004.com/4002expcoverage/kabru2004.htm",NA,NA,NA,NA,NA,NA
"7941","CHOY05345","01","2005",5,NA,NA,"http://deportes.eluniversal.com/2005/10/04/dep_ava_04A616947.shtml",NA,NA,"Spanish",NA,NA,NA
"7942","EVER05152","01","2005",5,NA,NA,"http://www.everestnews.com/everestupdatesnorth2005/noeverestupdates2005.htm",NA,NA,NA,NA,NA,NA
"7943","EVER05155","01","2005",5,NA,NA,"http://www.k2climb.net/news.php?id=15060",NA,NA,NA,NA,NA,NA
"7944","EVER05160","01","2005",5,NA,NA,"http://lts3.algonquincollege.com/Everest2005/index.html",NA,NA,NA,NA,NA,NA
"7945","EVER05174","02","2005",5,NA,NA,"http://www.diffendal.com/everest_blog_05.htm",NA,NA,NA,NA,NA,NA
"7946","EVER05192","01","2005",5,NA,NA,"http://www.humanedgetech.com/expedition/exploradus01/showDispatch.php?id=2075",NA,NA,NA,NA,NA,NA
"7947","EVER05195","01","2005",5,NA,NA,"http://www.everestnews.com/Summitclimb2005/everestnepal2005.htm",NA,NA,NA,NA,NA,NA
"7948","EVER05195","02","2005",5,NA,NA,"http://www.frankelius.com/Johan/high_himalaya.html",NA,NA,NA,NA,NA,NA
"7949","AMAD04338","02","2004",5,NA,NA,"http://www.frankelius.com/Johan/high_himalaya.html",NA,NA,NA,NA,NA,NA
"7950","CHOY05343","01","2005",5,NA,NA,"http://www.frankelius.com/Johan/high_himalaya.html",NA,NA,NA,NA,NA,NA
"7951","EVER06149","03","2006",5,NA,NA,"http://www.frankelius.com/Johan/high_himalaya.html",NA,NA,NA,NA,NA,NA
"7952","AMAD05325","01","2005",5,NA,NA,"http://www.fieldtouring.com/dispatches/ama_dablam_2005.php",NA,NA,NA,NA,NA,NA
"7953","AMAD06346","01","2006",5,NA,NA,"http://www.fieldtouring.com/dispatches/ama_dablam_2006.php",NA,NA,NA,NA,NA,NA
"7954","AMAD07303","01","2007",5,NA,NA,"http://www.fieldtouringalpine.com/fta-news-and-dispatches/fta-team-pages/123-ama-dablam-2007-dispatches",NA,NA,NA,NA,NA,NA
"7955","CHOY08307","01","2008",5,NA,NA,"http://www.fieldtouring.com/dispatches/cho_oyu_2008.php",NA,NA,NA,NA,NA,NA
"7956","AMAD08317","01","2008",5,NA,NA,"http://www.fieldtouring.com/dispatches/ama_dablam_2008.php",NA,NA,NA,NA,NA,NA
"7957","CHOY07356","01","2007",5,NA,NA,"http://www.fieldtouring.com/dispatches/cho_oyu_2007.php",NA,NA,NA,NA,NA,NA
"7958","PUMO05104","01","2005",5,NA,NA,"http://www.everestnews.com/Summitclimb2005/pumori2005.htm",NA,NA,NA,NA,NA,NA
"7959","CHOY05124","01","2005",5,NA,NA,"http://www.everestnews.com/exp2005/dutchcho2005.htm",NA,NA,NA,NA,NA,NA
"7960","EVER52301","09","1952",1,NA,"Nickel, Andreas","Himalaya, Norman Dyhrenfurth","AS Verlag, Zurich","2007","German",NA,NA,NA
"7961","LHOT55301","04","1955",1,NA,"Nickel, Andreas","Himalaya, Norman Dyhrenfurth","AS Verlag, Zurich","2007","German",NA,NA,NA
"7962","DHA160101","12","1960",1,NA,"Nickel, Andreas","Himalaya, Norman Dyhrenfurth","AS Verlag, Zurich","2007","German",NA,NA,NA
"7963","EVER63101","14","1963",1,NA,"Nickel, Andreas","Himalaya, Norman Dyhrenfurth","AS Verlag, Zurich","2007","German",NA,NA,NA
"7964","EVER71101","16","1971",1,NA,"Nickel, Andreas","Himalaya, Norman Dyhrenfurth","AS Verlag, Zurich","2007","German",NA,NA,NA
"7965","EVER07154","03","2007",1,NA,"MacKenzie, Mark","In the Footsteps of Mallory and Irvine","John Murray, London","2009",NA,NA,NA,NA
"7966","TKPO08301","01","2008",2,"JAN","Okada, Yasushi","The Northeast Face of Tengkangpoche",NA,"2009",NA,"10:14-17 (Jun 2009)",NA,NA
"7967","DINS08101","01","2008",2,"JAN","Ikeda, Tsunemichi & Griffin, Lindsay","Dingjug Ri 2007 and 2008",NA,"2009",NA,"10:37-38 (Jun 2009)",NA,NA
"7968","DINS07101","05","2007",2,"JAN","Ikeda, Tsunemichi & Griffin, Lindsay","Dingjung Ri 2007 and 2008",NA,"2009",NA,"10:37-38 (Jun 2009)",NA,NA
"7969","CHOY06349","01","2006",5,NA,NA,"http://www.alpineascents.com/cho-oyu-cybercast06.asp",NA,NA,NA,NA,NA,NA
"7970","CHOY07348","01","2007",5,NA,NA,"http://www.alpineascents.com/cho-oyu-cybercast.asp",NA,NA,NA,NA,NA,NA
"7971","CHOY02324","01","2002",5,NA,NA,"http://www.alpineascents.com/cho-oyu-cybercast02.asp",NA,NA,NA,NA,NA,NA
"7972","CHOY05336","01","2005",5,NA,NA,"http://www.alpineascents.com/cho-oyu-cybercast05.asp",NA,NA,NA,NA,NA,NA
"7973","CHOY04336","01","2004",5,NA,NA,"http://www.alpineascents.com/cho-oyu-cybercast04.asp",NA,NA,NA,NA,NA,NA
"7974","CHOY03303","01","2003",5,NA,NA,"http://www.alpineascents.com/cho-oyu-cybercast03.asp",NA,NA,NA,NA,NA,NA
"7975","CHOY01334","02","2001",5,NA,NA,"http://www.alpineascents.com/cho-oyu-cybercast01.asp",NA,NA,NA,NA,NA,NA
"7976","AMAD05342","01","2005",5,NA,NA,"http://www.alpineascents.com/ama-dablam-cybercast.asp",NA,NA,NA,NA,NA,NA
"7977","AMAD04334","01","2004",5,NA,NA,"http://www.alpineascents.com/ama-dablam-cybercast04.asp",NA,NA,NA,NA,NA,NA
"7978","AMAD03310","01","2003",5,NA,NA,"http://www.alpineascents.com/ama-dablam-cybercast03.asp",NA,NA,NA,NA,NA,NA
"7979","AMAD02403","01","2002",5,NA,NA,"http://climb.mountainzone.com/2002/story/amadablam/html/dispatches.html",NA,NA,NA,NA,NA,NA
"7980","BARU08301","01","2008",5,NA,NA,"http://www.alpineascents.com/baruntse-cybercast.asp",NA,NA,NA,NA,NA,NA
"7981","EVER07180","01","2007",5,NA,NA,"http://www.alpineascents.com/everest-cybercast07.asp",NA,NA,NA,NA,NA,NA
"7982","EVER08126","01","2008",5,NA,NA,"http://www.alpineascents.com/everest-cybercast08.asp",NA,NA,NA,NA,NA,NA
"7983","EVER06108","01","2006",5,NA,NA,"http://www.alpineascents.com/everest-cybercast06.asp",NA,NA,NA,NA,NA,NA
"7984","EVER05191","01","2005",5,NA,NA,"http://www.alpineascents.com/everest-cybercast05.asp",NA,NA,NA,NA,NA,NA
"7985","EVER04103","01","2004",5,NA,NA,"http://www.alpineascents.com/everest-cybercast04.asp",NA,NA,NA,NA,NA,NA
"7986","EVER03113","02","2003",5,NA,NA,"http://www.alpineascents.com/everest-cybercast03.asp",NA,NA,NA,NA,NA,NA
"7987","EVER02140","02","2002",5,NA,NA,"http://climb.mountainzone.com/everest/2002/html/dispatch_index.html",NA,NA,NA,NA,NA,NA
"7988","EVER00111","02","2000",5,NA,NA,"http://classic.mountainzone.com/everest/2000/intro.html",NA,NA,NA,NA,NA,NA
"7989","CHOY06360","01","2006",5,NA,NA,"http://www.everestnews.com/summitclimb/summitclimbchooyudisindex.htm",NA,NA,NA,NA,NA,NA
"7990","EVER06160","01","2006",5,NA,NA,"http://www.everestnews.com/everest2006/irelandeverest2006.htm",NA,NA,NA,NA,NA,NA
"7991","EVER06164","01","2006",5,NA,NA,"http://www.everestnews.com/everest2006/westridge2006.htm",NA,NA,NA,NA,NA,NA
"7992","EVER70101","06","1970",1,NA,"Bungei-shunju","Yuichiro Miura: Skiing on Everest","Bungei-shunju, Tokyo","1970","Japanese",NA,NA,NA
"7993","CHOY06130","01","2006",5,NA,NA,"http://www.everestnews.com/2006expeditions/austchooyu2006.htm",NA,NA,NA,NA,NA,NA
"7994","CHOY06130","02","2006",5,NA,NA,"http://www.deintraining.com/cho_oyu.html",NA,NA,"German",NA,NA,NA
"7995","DHA106106","01","2006",5,NA,NA,"http://tentelagunilla.es/dhaula/expedicion.php",NA,NA,"Spanish",NA,NA,NA
"7996","MAKA05102","01","2005",5,NA,NA,"http://tentelagunilla.es/makalu/expedicion.php",NA,NA,"Spanish",NA,NA,NA
"7997","EVER99301","03","1999",5,NA,NA,"http://tentelagunilla.es/everest/expedicion.php",NA,NA,"Spanish",NA,NA,NA
"7998","DOMK06301","02","2006",5,NA,NA,"http://tentelagunilla.es/domek/reto.php",NA,NA,"Spanish",NA,NA,NA
"7999","TAWO06401","02","2006",5,NA,NA,"http://www.alpinist.com/doc/ALP20/newswire-tawoche-east-ridge-winter",NA,NA,NA,NA,NA,NA
"8000","TILI06302","01","2006",5,NA,NA,"http://www.gilmonte.eu/en-product-testing.php",NA,NA,NA,NA,NA,NA
"8001","EVER07183","03","2007",5,NA,NA,"http://www.everest2007.ca",NA,NA,NA,NA,NA,NA
"8002","CHOY07309","01","2007",5,NA,NA,"http://www.chooyu.4challenge.org",NA,NA,"Polish",NA,NA,NA
"8003","CHOY07330","01","2007",5,NA,NA,"http://http://14059.vgb.no",NA,NA,NA,NA,NA,"413"
"8004","EVER07185","01","2007",5,NA,NA,"http://www.jmwpmg.com/dispatch-everest07.htm",NA,NA,NA,NA,NA,NA
"8005","CHOY08307","02","2008",5,NA,NA,"http://distantpeak.com/cms/story/209/cho-oyu-2008-failure-and-tragedy",NA,NA,NA,NA,NA,NA
"8006","MANA08334","01","2008",5,NA,NA,"http://www.extremesummitteam.com/english/ekspedicije/manaslu/pocetna.htm",NA,NA,NA,NA,NA,NA
"8007","AMAD00110","01","2000",5,NA,NA,"http://nfb.org/legacy/bm/bm00/bm0009/bm000904.htm",NA,NA,NA,NA,NA,NA
"8008","AMAD00110","02","2000",5,NA,NA,"http://www.2001everest.com/ad",NA,NA,NA,NA,NA,NA
"8009","EVER01109","04","2001",5,NA,NA,"http://www.2001everest.com",NA,NA,NA,NA,NA,NA
"8010","CHOY00102","02","2000",5,NA,NA,"http://www.cetneva.spb.ru/en_cho3.htm",NA,NA,NA,NA,NA,NA
"8011","CHOY00104","03","2000",5,NA,NA,"http://www.k2news.com/june120.htm",NA,NA,NA,NA,NA,NA
"8012","MANA99303","01","1999",5,NA,NA,"http://www.belclimb.net/article-details.asp?artID=71&sid=5",NA,NA,NA,NA,NA,NA
"8013","CHOY00301","01","2000",5,NA,NA,"http://www.k2news.com/es201.htm",NA,NA,NA,NA,NA,NA
"8014","EVER00104","02","2000",5,NA,NA,"http://www.k2news.com/msse.htm",NA,NA,NA,NA,NA,NA
"8015","EVER98106","04","1998",5,NA,NA,"http://classic.mountainzone.com/everest/98/dispatches.html",NA,NA,NA,NA,NA,NA
"8016","EVER98114","02","1998",5,NA,NA,"http://classic.mountainzone.com/everest/98/dispatches-north.html",NA,NA,NA,NA,NA,NA
"8017","EVER97121","02","1997",5,NA,NA,"http://classic.mountainzone.com/everest/dispatches.stm",NA,NA,NA,NA,NA,NA
"8018","EVER00114","02","2000",5,NA,NA,"http://www.dezartcinematic.com/old%20crap/flyproject.swf",NA,NA,NA,NA,NA,NA
"8019","EVER00115","02","2000",5,NA,NA,"http://www.k2news.com/mm2000.htm",NA,NA,NA,NA,NA,NA
"8020","EVER00118","01","2000",5,NA,NA,"http://www.steponline.com/everest/toolkit_week_six.asp",NA,NA,NA,NA,NA,NA
"8021","EVER00120","04","2000",5,NA,NA,"http://www.forbes.com/forbes-life-magazine/2001/1112/054.html",NA,NA,NA,NA,NA,NA
"8022","EVER00126","02","2000",5,NA,NA,"http://www.k2news.com/ace2000.htm",NA,NA,NA,NA,NA,NA
"8023","EVER00136","01","2000",5,NA,NA,"http://old.risk.ru/eng/mount/himalaya/spring2000/moscow/index.html",NA,NA,NA,NA,NA,NA
"8024","EVER00142","01","2000",5,NA,NA,"old.risk.ru/eng/mount/himalaya/spring2000/kuban/report/index.html",NA,NA,NA,NA,NA,NA
"8025","AMAD00102","02","2000",5,NA,NA,"http://old.risk.ru/eng/mount/himalaya/spring2000/amadablam/index.html",NA,NA,NA,NA,NA,NA
"8026","LHOT00106","01","2000",5,NA,NA,"http://old.risk.ru/eng/mount/himalaya/spring2000/mai/index.html",NA,NA,NA,NA,NA,NA
"8027","LHOT00104","02","2000",5,NA,NA,"http://old.risk.ru/eng/mount/himalaya/spring2000/rus_georg/index.html",NA,NA,NA,NA,NA,NA
"8028","CHOY00102","03","2000",5,NA,NA,"http://old.risk.ru/eng/mount/himalaya/spring2000/cetneva/reports/index.html",NA,NA,NA,NA,NA,NA
"8029","EVER00140","02","2000",5,NA,NA,"http://www.k2news.com/medical.htm",NA,NA,NA,NA,NA,NA
"8030","EVER00140","03","2000",5,NA,NA,"http://www.climbpreston.co.uk/NewsletterExtracts/Everest2k.html",NA,NA,NA,NA,NA,NA
"8031","EVER00140","04","2000",5,NA,NA,"http://www.mount-everest.nl",NA,NA,NA,NA,NA,NA
"8032","EVER00155","02","2000",5,NA,NA,"http://www.juancarlosgonzalez.eu/indexrelatoeverest.html",NA,NA,"Spanish",NA,NA,NA
"8033","KANG00101","02","2000",5,NA,NA,"http://www.k2news.com/alankang.htm",NA,NA,NA,NA,NA,NA
"8034","KANG00106","02","2000",5,NA,NA,"http://www.bluedome.co.uk/Kangchenjunga2000",NA,NA,NA,NA,NA,NA
"8035","KANG00101","03","2000",5,NA,NA,"http://www.bluedome.co.uk/challenge8000/index.html",NA,NA,NA,NA,NA,NA
"8036","KANG00106","03","2000",5,NA,NA,"http://www.navynews.co.uk/articles/2000/0005/0000051904.asp",NA,NA,NA,NA,NA,NA
"8037","KANG00106","04","2000",5,NA,NA,"http://www.navynews.co.uk/articles/2000/0005/1000051203.asp",NA,NA,NA,NA,NA,NA
"8038","KANG00106","05","2000",5,NA,NA,"http://www.navynews.co.uk/articles/2000/0003/1000031403.asp",NA,NA,NA,NA,NA,NA
"8039","KANG00106","06","2000",5,NA,NA,"http://www.bluedome.co.uk/Kangchenjunga2000/repindex.html",NA,NA,NA,NA,NA,"414"
"8040","RAMT00101","02","2000",5,NA,NA,"http://www.bluedome.co.uk/Kangchenjunga2000/repindex.html",NA,NA,NA,NA,NA,NA
"8041","RAMT00101","03","2000",5,NA,NA,"http://www.bluedome.co.uk/Kangchenjunga2000",NA,NA,NA,NA,NA,NA
"8042","EVER00120","05","2000",5,NA,NA,"http://outside.away.com/outside/magazine/200104/200104toddfather2.html",NA,NA,NA,NA,NA,NA
